Date,Price,Open,High,Low,Change(%)
"Jun 15, 2021",4.8603,4.8635,4.8703,4.8566,-0.00%
"Jun 14, 2021",4.8604,4.8557,4.8682,4.8541,0.10%
"Jun 11, 2021",4.8557,4.8739,4.8753,4.8541,-0.30%
"Jun 10, 2021",4.8705,4.8783,4.8818,4.8692,-0.11%
"Jun 09, 2021",4.8759,4.8762,4.8825,4.8673,0.03%
"Jun 08, 2021",4.8742,4.8739,4.8882,4.8719,0.02%
"Jun 07, 2021",4.8731,4.8692,4.8811,4.8683,0.12%
"Jun 04, 2021",4.8671,4.8737,4.8833,4.8661,-0.10%
"Jun 03, 2021",4.872,4.8769,4.88,4.865,-0.03%
"Jun 02, 2021",4.8733,4.8827,4.8914,4.8723,-0.16%
"Jun 01, 2021",4.8811,4.898,4.9029,4.877,-0.29%
"May 31, 2021",4.8955,4.9086,4.9169,4.8935,-0.25%
"May 28, 2021",4.9078,4.9035,4.9166,4.8995,0.13%
"May 27, 2021",4.9012,4.8892,4.9119,4.8892,0.30%
"May 26, 2021",4.8867,4.89,4.8976,4.8846,-0.02%
"May 25, 2021",4.8877,4.8822,4.9009,4.8744,0.20%
"May 24, 2021",4.8778,4.877,4.8871,4.8696,0.08%
"May 21, 2021",4.8737,4.875,4.8838,4.871,0.02%
"May 20, 2021",4.8727,4.8811,4.8857,4.8702,-0.16%
"May 19, 2021",4.8805,4.8882,4.898,4.8734,-0.15%
"May 18, 2021",4.8877,4.8904,4.9015,4.8835,-0.02%
"May 17, 2021",4.8886,4.8717,4.8946,4.8686,0.35%
"May 14, 2021",4.8715,4.8605,4.8781,4.852,0.31%
"May 13, 2021",4.8564,4.8459,4.8653,4.8443,0.22%
"May 12, 2021",4.8455,4.8467,4.8552,4.837,-0.01%
"May 11, 2021",4.8462,4.8484,4.854,4.8323,0.00%
"May 10, 2021",4.8461,4.8333,4.8549,4.8259,0.45%
"May 07, 2021",4.8244,4.833,4.8433,4.8225,-0.08%
"May 06, 2021",4.8285,4.8088,4.8375,4.8073,0.42%
"May 05, 2021",4.8085,4.8165,4.8243,4.7996,-0.16%
"May 04, 2021",4.8162,4.8088,4.8228,4.8066,0.19%
"May 03, 2021",4.8069,4.8135,4.8243,4.805,-0.06%
"Apr 30, 2021",4.81,4.819,4.8292,4.8109,-0.11%
"Apr 29, 2021",4.8151,4.8389,4.8396,4.8159,-0.46%
"Apr 28, 2021",4.8375,4.8356,4.8488,4.8337,0.04%
"Apr 27, 2021",4.8356,4.8462,4.856,4.8302,-0.14%
"Apr 26, 2021",4.8423,4.8373,4.8535,4.8265,0.18%
"Apr 23, 2021",4.8335,4.8356,4.8429,4.8251,-0.01%
"Apr 22, 2021",4.8338,4.8252,4.8377,4.8175,0.19%
"Apr 21, 2021",4.8248,4.8127,4.8303,4.8112,0.34%
"Apr 20, 2021",4.8086,4.797,4.8164,4.7924,0.33%
"Apr 19, 2021",4.7927,4.7861,4.8039,4.7786,0.15%
"Apr 16, 2021",4.7856,4.7786,4.7992,4.7725,0.19%
"Apr 15, 2021",4.7765,4.7951,4.8024,4.7696,-0.35%
"Apr 14, 2021",4.7933,4.8165,4.818,4.7936,-0.44%
"Apr 13, 2021",4.8143,4.812,4.8268,4.8074,0.21%
"Apr 12, 2021",4.8044,4.7993,4.82,4.7978,0.12%
"Apr 09, 2021",4.7987,4.7946,4.8067,4.7808,0.13%
"Apr 08, 2021",4.7926,4.7948,4.8086,4.793,0.00%
"Apr 07, 2021",4.7925,4.7863,4.7987,4.7786,0.20%
"Apr 06, 2021",4.7829,4.7738,4.7935,4.7677,0.26%
"Apr 05, 2021",4.7705,4.7677,4.7829,4.7646,0.13%
"Apr 02, 2021",4.7644,4.7554,4.773,4.7508,0.20%
"Apr 01, 2021",4.7548,4.7691,4.7722,4.7519,-0.25%
"Mar 31, 2021",4.7669,4.7642,4.7862,4.7604,0.10%
"Mar 30, 2021",4.7623,4.7491,4.766,4.7467,0.34%
"Mar 29, 2021",4.7462,4.7573,4.7744,4.7448,-0.13%
"Mar 26, 2021",4.7525,4.7584,4.771,4.7456,-0.11%
"Mar 25, 2021",4.7576,4.7528,4.7685,4.7501,0.19%
"Mar 24, 2021",4.7486,4.7572,4.7631,4.7497,-0.14%
